Produktnamn	BildURL1	BildURL2	BildURL3	ProduktURL
Canvastavla Sedona - Tavla	https://pictufy.com/api/interiors.php?p=2464818&i=1518	https://pictufy.com/api/interiors.php?p=2464818&i=1533	https://pictufy.com/api/interiors.php?p=2464818&i=1598	https://wamaya.local/product/canvastavla-sedona-tavla/
Canvastavla Swimming Pool - Tavla	https://pictufy.com/api/interiors.php?p=2463928&i=1518	https://pictufy.com/api/interiors.php?p=2463928&i=1533	https://pictufy.com/api/interiors.php?p=2463928&i=1598	https://wamaya.local/product/canvastavla-swimming-pool-tavla-2/
Canvastavla Swimming Pool ii - Tavla	https://pictufy.com/api/interiors.php?p=2463927&i=1518	https://pictufy.com/api/interiors.php?p=2463927&i=1533	https://pictufy.com/api/interiors.php?p=2463927&i=1598	https://wamaya.local/product/canvastavla-swimming-pool-ii-tavla/
Canvastavla Swimming Lessons - Tavla	https://pictufy.com/api/interiors.php?p=2346115&i=1518	https://pictufy.com/api/interiors.php?p=2346115&i=1533	https://pictufy.com/api/interiors.php?p=2346115&i=1598	https://wamaya.local/product/canvastavla-swimming-lessons-tavla/
Canvastavla Ana - Tavla	https://pictufy.com/api/interiors.php?p=2628010&i=1518	https://pictufy.com/api/interiors.php?p=2628010&i=1533	https://pictufy.com/api/interiors.php?p=2628010&i=1598	https://wamaya.local/product/canvastavla-ana-tavla/
Poster Lone fir in the snow - Affisch	https://pictufy.com/api/interiors.php?p=2653248&i=125	https://pictufy.com/api/interiors.php?p=2653248&i=203	https://pictufy.com/api/interiors.php?p=2653248&i=206	https://wamaya.local/product/poster-lone-fir-in-the-snow-affisch/
Poster Tannenwald (dark) - Affisch	https://pictufy.com/api/interiors.php?p=2578631&i=125	https://pictufy.com/api/interiors.php?p=2578631&i=203	https://pictufy.com/api/interiors.php?p=2578631&i=206	https://wamaya.local/product/poster-tannenwald-dark-affisch/
Poster A Merry Christmas - Affisch	https://pictufy.com/api/interiors.php?p=2578575&i=125	https://pictufy.com/api/interiors.php?p=2578575&i=203	https://pictufy.com/api/interiors.php?p=2578575&i=206	https://wamaya.local/product/poster-a-merry-christmas-affisch/
Poster Powder Days - Affisch	https://pictufy.com/api/interiors.php?p=2644210&i=125	https://pictufy.com/api/interiors.php?p=2644210&i=203	https://pictufy.com/api/interiors.php?p=2644210&i=206	https://wamaya.local/product/poster-powder-days-affisch/
Poster Chocolate and Teal Fern - Affisch	https://pictufy.com/api/interiors.php?p=2560286&i=125	https://pictufy.com/api/interiors.php?p=2560286&i=203	https://pictufy.com/api/interiors.php?p=2560286&i=206	https://wamaya.local/product/poster-chocolate-and-teal-fern-affisch/
Poster Shining Bright At Christmas Night - Affisch	https://pictufy.com/api/interiors.php?p=2578636&i=125	https://pictufy.com/api/interiors.php?p=2578636&i=203	https://pictufy.com/api/interiors.php?p=2578636&i=206	https://wamaya.local/product/poster-shining-bright-at-christmas-night-affisch/
Poster Teal and Gold 2 - Affisch	https://pictufy.com/api/interiors.php?p=2578383&i=125	https://pictufy.com/api/interiors.php?p=2578383&i=203	https://pictufy.com/api/interiors.php?p=2578383&i=206	https://wamaya.local/product/poster-teal-and-gold-2-affisch/
Poster Two Red Apples - Affisch	https://pictufy.com/api/interiors.php?p=2578637&i=125	https://pictufy.com/api/interiors.php?p=2578637&i=203	https://pictufy.com/api/interiors.php?p=2578637&i=206	https://wamaya.local/product/poster-two-red-apples-affisch/
Poster Clacier Road With Half Dome - Affisch	https://pictufy.com/api/interiors.php?p=2530536&i=125	https://pictufy.com/api/interiors.php?p=2530536&i=203	https://pictufy.com/api/interiors.php?p=2530536&i=206	https://wamaya.local/product/poster-clacier-road-with-half-dome-affisch/
Poster Ski Sport Art 1 - Affisch	https://pictufy.com/api/interiors.php?p=2593441&i=125	https://pictufy.com/api/interiors.php?p=2593441&i=203	https://pictufy.com/api/interiors.php?p=2593441&i=206	https://wamaya.local/product/poster-ski-sport-art-1-affisch/
Poster Skiing - Affisch	https://pictufy.com/api/interiors.php?p=2579671&i=125	https://pictufy.com/api/interiors.php?p=2579671&i=203	https://pictufy.com/api/interiors.php?p=2579671&i=206	https://wamaya.local/product/poster-skiing-affisch/
Poster 69.png - Affisch	https://pictufy.com/api/interiors.php?p=2665444&i=125	https://pictufy.com/api/interiors.php?p=2665444&i=203	https://pictufy.com/api/interiors.php?p=2665444&i=206	https://wamaya.local/product/poster-69-png-affisch/
Poster 77.png - Affisch	https://pictufy.com/api/interiors.php?p=2665454&i=125	https://pictufy.com/api/interiors.php?p=2665454&i=203	https://pictufy.com/api/interiors.php?p=2665454&i=206	https://wamaya.local/product/poster-77-png-affisch/
Poster WINTER - Affisch	https://pictufy.com/api/interiors.php?p=2418622&i=125	https://pictufy.com/api/interiors.php?p=2418622&i=203	https://pictufy.com/api/interiors.php?p=2418622&i=206	https://wamaya.local/product/poster-winter-affisch/
Poster Snowy peak 02 - Affisch	https://pictufy.com/api/interiors.php?p=2632338&i=125	https://pictufy.com/api/interiors.php?p=2632338&i=203	https://pictufy.com/api/interiors.php?p=2632338&i=206	https://wamaya.local/product/poster-snowy-peak-02-affisch/
Poster Lilac Grid - Affisch	https://pictufy.com/api/interiors.php?p=2055856&i=125	https://pictufy.com/api/interiors.php?p=2055856&i=203	https://pictufy.com/api/interiors.php?p=2055856&i=206	https://wamaya.local/product/poster-lilac-grid-affisch/
Poster Black Grid - Affisch	https://pictufy.com/api/interiors.php?p=2055887&i=125	https://pictufy.com/api/interiors.php?p=2055887&i=203	https://pictufy.com/api/interiors.php?p=2055887&i=206	https://wamaya.local/product/poster-black-grid-affisch/
Poster GOOD NIGHT - Affisch	https://pictufy.com/api/interiors.php?p=2417962&i=125	https://pictufy.com/api/interiors.php?p=2417962&i=203	https://pictufy.com/api/interiors.php?p=2417962&i=206	https://wamaya.local/product/poster-good-night-affisch/
Poster Christmas Cabin - Affisch	https://pictufy.com/api/interiors.php?p=2544205&i=125	https://pictufy.com/api/interiors.php?p=2544205&i=203	https://pictufy.com/api/interiors.php?p=2544205&i=206	https://wamaya.local/product/poster-christmas-cabin-affisch/
Poster Oh Deer - Affisch	https://pictufy.com/api/interiors.php?p=2371620&i=125	https://pictufy.com/api/interiors.php?p=2371620&i=203	https://pictufy.com/api/interiors.php?p=2371620&i=206	https://wamaya.local/product/poster-oh-deer-affisch/
Poster Mountain landscape with houses in the snow - Affisch	https://pictufy.com/api/interiors.php?p=2663480&i=125	https://pictufy.com/api/interiors.php?p=2663480&i=203	https://pictufy.com/api/interiors.php?p=2663480&i=206	https://wamaya.local/product/poster-mountain-landscape-with-houses-in-the-snow-affisch/
Poster Nordic Skiing in the mountains at Christmas - Affisch	https://pictufy.com/api/interiors.php?p=2663593&i=125	https://pictufy.com/api/interiors.php?p=2663593&i=203	https://pictufy.com/api/interiors.php?p=2663593&i=206	https://wamaya.local/product/poster-nordic-skiing-in-the-mountains-at-christmas-affisch/
Poster Ski Sport Art 3 - Affisch	https://pictufy.com/api/interiors.php?p=2593443&i=125	https://pictufy.com/api/interiors.php?p=2593443&i=203	https://pictufy.com/api/interiors.php?p=2593443&i=206	https://wamaya.local/product/poster-ski-sport-art-3-affisch/
Poster Mountaineer Sport Art 10 - Affisch	https://pictufy.com/api/interiors.php?p=2593277&i=125	https://pictufy.com/api/interiors.php?p=2593277&i=203	https://pictufy.com/api/interiors.php?p=2593277&i=206	https://wamaya.local/product/poster-mountaineer-sport-art-10-affisch/
Poster Ski Sport Art 2 - Affisch	https://pictufy.com/api/interiors.php?p=2593442&i=125	https://pictufy.com/api/interiors.php?p=2593442&i=203	https://pictufy.com/api/interiors.php?p=2593442&i=206	https://wamaya.local/product/poster-ski-sport-art-2-affisch/
Poster Ski Sport Art 4 - Affisch	https://pictufy.com/api/interiors.php?p=2593444&i=125	https://pictufy.com/api/interiors.php?p=2593444&i=203	https://pictufy.com/api/interiors.php?p=2593444&i=206	https://wamaya.local/product/poster-ski-sport-art-4-affisch/
Poster Mountaineers Sport Art 1 - Affisch	https://pictufy.com/api/interiors.php?p=2593268&i=125	https://pictufy.com/api/interiors.php?p=2593268&i=203	https://pictufy.com/api/interiors.php?p=2593268&i=206	https://wamaya.local/product/poster-mountaineers-sport-art-1-affisch/
Canvastavla Mountains II - Tavla	https://pictufy.com/api/interiors.php?p=2594673&i=86	https://pictufy.com/api/interiors.php?p=2594673&i=1533	https://pictufy.com/api/interiors.php?p=2594673&i=1598	https://wamaya.local/product/canvastavla-mountains-ii-tavla/
Canvastavla Mountains I - Tavla	https://pictufy.com/api/interiors.php?p=2594671&i=86	https://pictufy.com/api/interiors.php?p=2594671&i=1533	https://pictufy.com/api/interiors.php?p=2594671&i=1598	https://wamaya.local/product/canvastavla-mountains-i-tavla/
Canvastavla Pine Cone Study - Tavla	https://pictufy.com/api/interiors.php?p=2382000&i=86	https://pictufy.com/api/interiors.php?p=2382000&i=1533	https://pictufy.com/api/interiors.php?p=2382000&i=1598	https://wamaya.local/product/canvastavla-pine-cone-study-tavla/
Canvastavla Winter Trees - Tavla	https://pictufy.com/api/interiors.php?p=2666899&i=86	https://pictufy.com/api/interiors.php?p=2666899&i=1533	https://pictufy.com/api/interiors.php?p=2666899&i=1598	https://wamaya.local/product/canvastavla-winter-trees-tavla/
Canvastavla Lone fir in the snow - Tavla	https://pictufy.com/api/interiors.php?p=2653248&i=1518	https://pictufy.com/api/interiors.php?p=2653248&i=1533	https://pictufy.com/api/interiors.php?p=2653248&i=1598	https://wamaya.local/product/canvastavla-lone-fir-in-the-snow-tavla/
Canvastavla Tannenwald (dark) - Tavla	https://pictufy.com/api/interiors.php?p=2578631&i=1518	https://pictufy.com/api/interiors.php?p=2578631&i=1533	https://pictufy.com/api/interiors.php?p=2578631&i=1598	https://wamaya.local/product/canvastavla-tannenwald-dark-tavla/
Canvastavla A Merry Christmas - Tavla	https://pictufy.com/api/interiors.php?p=2578575&i=1518	https://pictufy.com/api/interiors.php?p=2578575&i=1533	https://pictufy.com/api/interiors.php?p=2578575&i=1598	https://wamaya.local/product/canvastavla-a-merry-christmas-tavla/
Canvastavla Powder Days - Tavla	https://pictufy.com/api/interiors.php?p=2644210&i=1518	https://pictufy.com/api/interiors.php?p=2644210&i=1533	https://pictufy.com/api/interiors.php?p=2644210&i=1598	https://wamaya.local/product/canvastavla-powder-days-tavla/
Canvastavla Chocolate and Teal Fern - Tavla	https://pictufy.com/api/interiors.php?p=2560286&i=1518	https://pictufy.com/api/interiors.php?p=2560286&i=1533	https://pictufy.com/api/interiors.php?p=2560286&i=1598	https://wamaya.local/product/canvastavla-chocolate-and-teal-fern-tavla/
Canvastavla Shining Bright At Christmas Night - Tavla	https://pictufy.com/api/interiors.php?p=2578636&i=1518	https://pictufy.com/api/interiors.php?p=2578636&i=1533	https://pictufy.com/api/interiors.php?p=2578636&i=1598	https://wamaya.local/product/canvastavla-shining-bright-at-christmas-night-tavla/
Canvastavla Teal and Gold 2 - Tavla	https://pictufy.com/api/interiors.php?p=2578383&i=1518	https://pictufy.com/api/interiors.php?p=2578383&i=1533	https://pictufy.com/api/interiors.php?p=2578383&i=1598	https://wamaya.local/product/canvastavla-teal-and-gold-2-tavla/
Canvastavla Two Red Apples - Tavla	https://pictufy.com/api/interiors.php?p=2578637&i=1518	https://pictufy.com/api/interiors.php?p=2578637&i=1533	https://pictufy.com/api/interiors.php?p=2578637&i=1598	https://wamaya.local/product/canvastavla-two-red-apples-tavla/
Canvastavla Clacier Road With Half Dome - Tavla	https://pictufy.com/api/interiors.php?p=2530536&i=1518	https://pictufy.com/api/interiors.php?p=2530536&i=1533	https://pictufy.com/api/interiors.php?p=2530536&i=1598	https://wamaya.local/product/canvastavla-clacier-road-with-half-dome-tavla/
Canvastavla Ski Sport Art 1 - Tavla	https://pictufy.com/api/interiors.php?p=2593441&i=1518	https://pictufy.com/api/interiors.php?p=2593441&i=1533	https://pictufy.com/api/interiors.php?p=2593441&i=1598	https://wamaya.local/product/canvastavla-ski-sport-art-1-tavla/
Canvastavla Skiing - Tavla	https://pictufy.com/api/interiors.php?p=2579671&i=1518	https://pictufy.com/api/interiors.php?p=2579671&i=1533	https://pictufy.com/api/interiors.php?p=2579671&i=1598	https://wamaya.local/product/canvastavla-skiing-tavla/
Canvastavla 69.png - Tavla	https://pictufy.com/api/interiors.php?p=2665444&i=1518	https://pictufy.com/api/interiors.php?p=2665444&i=1533	https://pictufy.com/api/interiors.php?p=2665444&i=1598	https://wamaya.local/product/canvastavla-69-png-tavla/
Canvastavla 77.png - Tavla	https://pictufy.com/api/interiors.php?p=2665454&i=1518	https://pictufy.com/api/interiors.php?p=2665454&i=1533	https://pictufy.com/api/interiors.php?p=2665454&i=1598	https://wamaya.local/product/canvastavla-77-png-tavla/
Canvastavla WINTER - Tavla	https://pictufy.com/api/interiors.php?p=2418622&i=1518	https://pictufy.com/api/interiors.php?p=2418622&i=1533	https://pictufy.com/api/interiors.php?p=2418622&i=1598	https://wamaya.local/product/canvastavla-winter-tavla/
Canvastavla Snowy peak 02 - Tavla	https://pictufy.com/api/interiors.php?p=2632338&i=1518	https://pictufy.com/api/interiors.php?p=2632338&i=1533	https://pictufy.com/api/interiors.php?p=2632338&i=1598	https://wamaya.local/product/canvastavla-snowy-peak-02-tavla/
Canvastavla Lilac Grid - Tavla	https://pictufy.com/api/interiors.php?p=2055856&i=1518	https://pictufy.com/api/interiors.php?p=2055856&i=1533	https://pictufy.com/api/interiors.php?p=2055856&i=1598	https://wamaya.local/product/canvastavla-lilac-grid-tavla/
Canvastavla Black Grid - Tavla	https://pictufy.com/api/interiors.php?p=2055887&i=1518	https://pictufy.com/api/interiors.php?p=2055887&i=1533	https://pictufy.com/api/interiors.php?p=2055887&i=1598	https://wamaya.local/product/canvastavla-black-grid-tavla/
Canvastavla Christmas Cabin - Tavla	https://pictufy.com/api/interiors.php?p=2544205&i=1518	https://pictufy.com/api/interiors.php?p=2544205&i=1533	https://pictufy.com/api/interiors.php?p=2544205&i=1598	https://wamaya.local/product/canvastavla-christmas-cabin-tavla/
Canvastavla Oh Deer - Tavla	https://pictufy.com/api/interiors.php?p=2371620&i=1518	https://pictufy.com/api/interiors.php?p=2371620&i=1533	https://pictufy.com/api/interiors.php?p=2371620&i=1598	https://wamaya.local/product/canvastavla-oh-deer-tavla/
Canvastavla Mountain landscape with houses in the snow - Tavla	https://pictufy.com/api/interiors.php?p=2663480&i=1518	https://pictufy.com/api/interiors.php?p=2663480&i=1533	https://pictufy.com/api/interiors.php?p=2663480&i=1598	https://wamaya.local/product/canvastavla-mountain-landscape-with-houses-in-the-snow-tavla/
Canvastavla Nordic Skiing in the mountains at Christmas - Tavla	https://pictufy.com/api/interiors.php?p=2663593&i=1518	https://pictufy.com/api/interiors.php?p=2663593&i=1533	https://pictufy.com/api/interiors.php?p=2663593&i=1598	https://wamaya.local/product/canvastavla-nordic-skiing-in-the-mountains-at-christmas-tavla/
Canvastavla Ski Sport Art 3 - Tavla	https://pictufy.com/api/interiors.php?p=2593443&i=1518	https://pictufy.com/api/interiors.php?p=2593443&i=1533	https://pictufy.com/api/interiors.php?p=2593443&i=1598	https://wamaya.local/product/canvastavla-ski-sport-art-3-tavla/
Canvastavla Mountaineer Sport Art 10 - Tavla	https://pictufy.com/api/interiors.php?p=2593277&i=1518	https://pictufy.com/api/interiors.php?p=2593277&i=1533	https://pictufy.com/api/interiors.php?p=2593277&i=1598	https://wamaya.local/product/canvastavla-mountaineer-sport-art-10-tavla/
Canvastavla Ski Sport Art 2 - Tavla	https://pictufy.com/api/interiors.php?p=2593442&i=1518	https://pictufy.com/api/interiors.php?p=2593442&i=1533	https://pictufy.com/api/interiors.php?p=2593442&i=1598	https://wamaya.local/product/canvastavla-ski-sport-art-2-tavla/
Canvastavla Ski Sport Art 4 - Tavla	https://pictufy.com/api/interiors.php?p=2593444&i=1518	https://pictufy.com/api/interiors.php?p=2593444&i=1533	https://pictufy.com/api/interiors.php?p=2593444&i=1598	https://wamaya.local/product/canvastavla-ski-sport-art-4-tavla/
Canvastavla Mountaineers Sport Art 1 - Tavla	https://pictufy.com/api/interiors.php?p=2593268&i=1518	https://pictufy.com/api/interiors.php?p=2593268&i=1533	https://pictufy.com/api/interiors.php?p=2593268&i=1598	https://wamaya.local/product/canvastavla-mountaineers-sport-art-1-tavla/
Poster Just Let Me Chill - Affisch	https://pictufy.com/api/interiors.php?p=2516598&i=125	https://pictufy.com/api/interiors.php?p=2516598&i=203	https://pictufy.com/api/interiors.php?p=2516598&i=206	https://wamaya.local/product/poster-just-let-me-chill-affisch/
Poster Raven - Affisch	https://pictufy.com/api/interiors.php?p=2493543&i=125	https://pictufy.com/api/interiors.php?p=2493543&i=203	https://pictufy.com/api/interiors.php?p=2493543&i=206	https://wamaya.local/product/poster-raven-affisch/
Poster Peacock and Florals Erum Khalili - Affisch	https://pictufy.com/api/interiors.php?p=2535999&i=125	https://pictufy.com/api/interiors.php?p=2535999&i=203	https://pictufy.com/api/interiors.php?p=2535999&i=206	https://wamaya.local/product/poster-peacock-and-florals-erum-khalili-affisch/
Poster Weekend In Mojave - Affisch	https://pictufy.com/api/interiors.php?p=2652850&i=125	https://pictufy.com/api/interiors.php?p=2652850&i=203	https://pictufy.com/api/interiors.php?p=2652850&i=206	https://wamaya.local/product/poster-weekend-in-mojave-affisch/
